"","reference","decimalLatitude","decimalLongitude","eventDate","bud","flower","fruit","seed_disperse","veg_only","dataset","month","day","year","jdate","march_temperature","april_temperature","may_temperature","june_temperature","july_temperature","august_temperature","sept_temperature"
"201","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18329622",39.459839,-75.265532,1935-05-19,NA,"Y",NA,NA,NA,"Online Herbarium",5,19,1935,139,8.19999980926514,9.60000038146973,15,21.6000003814697,25,23.6000003814697,18.8000011444092
"202","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18329624",39.531164,-75.046239,1936-04-19,"Y","Y",NA,NA,NA,"Online Herbarium",4,19,1936,110,8.30000019073486,9.60000038146973,17.8999996185303,21.3999996185303,24.5,24.6000003814697,20.3999996185303
"203","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968940",39.995319,-75.375599,1936-05-03,"Y","Y",NA,NA,NA,"Online Herbarium",5,3,1936,124,8.30000019073486,9.60000038146973,17.8999996185303,21.3999996185303,24.5,24.6000003814697,20.3999996185303
"204","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326051",40.408705,-75.799641,1936-05-02,"Y","Y",NA,NA,NA,"Online Herbarium",5,2,1936,123,6.5,8.5,17.5,20.8999996185303,23.8999996185303,23.5,19.3000011444092
"205","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12757259",41.399925,-75.699751,1936-05-02,"Y","Y",NA,NA,NA,"Online Herbarium",5,2,1936,123,4.09999990463257,6.40000009536743,15.4000005722046,18.6000003814697,21.2000007629395,21,17
"206","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12757278",41.408943,-75.739693,1936-05-03,"Y","Y",NA,NA,NA,"Online Herbarium",5,3,1936,124,4.09999990463257,6.40000009536743,15.4000005722046,18.6000003814697,21.2000007629395,21,17
"207","https://neherbaria.org/portal/collections/individual/index.php?occid=702312",43.73563,-71.15063,1936-05-23,"Y","Y",NA,NA,NA,"Online Herbarium",5,23,1936,144,2.60000014305115,4.30000019073486,13.3000001907349,17.3999996185303,19.1000003814697,18.7000007629395,14.5
"208","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12527061",39.661507,-74.521819,1936-05-10,NA,"Y",NA,NA,NA,"Online Herbarium",5,10,1936,131,7.30000019073486,8.5,17.1000003814697,21.1000003814697,23.7000007629395,24.3000011444092,20.1000003814697
"209","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12757265",39.995094,-75.374813,1936-05-03,NA,"Y",NA,NA,NA,"Online Herbarium",5,3,1936,124,8.30000019073486,9.60000038146973,17.8999996185303,21.3999996185303,24.5,24.6000003814697,20.3999996185303
"210","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12757267",39.752829,-79.1657,1936-08-15,NA,NA,"Y","Y",NA,"Online Herbarium",8,15,1936,228,4.90000009536743,6.5,15.6999998092651,18.6000003814697,21.3000011444092,21.3999996185303,17.8999996185303
"211","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326035",40.80565,-75.534352,1936-06-07,NA,NA,"Y",NA,NA,"Online Herbarium",6,7,1936,159,4.90000009536743,7.2000002861023,16.3000011444092,19.3999996185303,22.5,21.8999996185303,18
"212","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12757286",41.183996,-75.870887,1936-06-23,NA,NA,"Y","Y",NA,"Online Herbarium",6,23,1936,175,4.09999990463257,6.40000009536743,15.4000005722046,18.6000003814697,21.2000007629395,21,17
"213","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12757285",41.379988,-75.662412,1936-06-20,NA,NA,"Y","Y",NA,"Online Herbarium",6,20,1936,172,4.09999990463257,6.40000009536743,15.4000005722046,18.6000003814697,21.2000007629395,21,17
"214","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18329655",41.470868,-75.041623,1936-06-24,NA,NA,"Y","Y",NA,"Online Herbarium",6,24,1936,176,4.09999990463257,6.7000002861023,15.1999998092651,18.2000007629395,21.1000003814697,20.5,16.5
"215","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12757260",41.470868,-75.041623,1936-06-24,NA,NA,"Y","Y",NA,"Online Herbarium",6,24,1936,176,4.09999990463257,6.7000002861023,15.1999998092651,18.2000007629395,21.1000003814697,20.5,16.5
"216","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968837",40.075753,-78.840045,1936-08-15,NA,NA,NA,"Y",NA,"Online Herbarium",8,15,1936,228,4.80000019073486,7,16.1000003814697,19.2000007629395,21.8999996185303,21.8000011444092,17.8000011444092
"217","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326101",40.699009,-75.858669,1937-05-21,"Y","Y",NA,NA,NA,"Online Herbarium",5,21,1937,141,0.100000001490116,7.80000019073486,15.5,20.3000011444092,22,22.3000011444092,15.6999998092651
"218","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12757264",40.699466,-75.861587,1937-05-21,"Y","Y",NA,NA,NA,"Online Herbarium",5,21,1937,141,0.100000001490116,7.80000019073486,15.5,20.3000011444092,22,22.3000011444092,15.6999998092651
"219","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=24858926",40.72955,-77.76267,1937-05-18,"Y","Y",NA,NA,NA,"Online Herbarium",5,18,1937,138,-0.200000002980232,7.5,15.4000005722046,20.1000003814697,21.8000011444092,22.3000011444092,15.4000005722046
"220","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12757297",40.815039,-76.242029,1937-05-08,"Y","Y",NA,NA,NA,"Online Herbarium",5,8,1937,128,-0.400000005960464,7.40000009536743,15,19.6000003814697,21.3999996185303,21.8000011444092,15.1999998092651
"221","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326026",40.93524,-75.193579,1937-05-15,"Y","Y",NA,NA,NA,"Online Herbarium",5,15,1937,135,0.600000023841858,8.19999980926514,16,20.7000007629395,22.8000011444092,23,16.3000011444092
"222","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12757298",40.936484,-75.194624,1937-05-15,"Y","Y",NA,NA,NA,"Online Herbarium",5,15,1937,135,0.600000023841858,8.19999980926514,16,20.7000007629395,22.8000011444092,23,16.3000011444092
"223","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326098",40.85565,-75.994878,1937-05-15,NA,"Y",NA,NA,NA,"Online Herbarium",5,15,1937,135,0.100000001490116,7.80000019073486,15.5,20.3000011444092,22,22.3000011444092,15.6999998092651
"224","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326030",40.949254,-75.149943,1937-05-31,NA,"Y","Y",NA,NA,"Online Herbarium",5,31,1937,151,0.600000023841858,8.19999980926514,16,20.7000007629395,22.8000011444092,23,16.3000011444092
"225","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326055",40.231137,-75.855572,1937-07-08,NA,NA,"Y","Y",NA,"Online Herbarium",7,8,1937,189,1.80000007152557,9.10000038146973,16.7000007629395,21.7000007629395,23.3999996185303,23.8000011444092,17.1000003814697
"226","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12757279",40.901537,-75.698532,1937-06-24,NA,NA,"Y","Y",NA,"Online Herbarium",6,24,1937,175,0.100000001490116,7.80000019073486,15.5,20.3000011444092,22,22.3000011444092,15.6999998092651
"227","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12757295",40.932269,-75.691576,1937-06-24,NA,NA,"Y",NA,NA,"Online Herbarium",6,24,1937,175,0.100000001490116,7.80000019073486,15.5,20.3000011444092,22,22.3000011444092,15.6999998092651
"228","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12757262",41.040144,-75.567071,1937-06-24,NA,NA,"Y","Y",NA,"Online Herbarium",6,24,1937,175,-1.5,7.09999990463257,14.8000001907349,19,21.2000007629395,22,15
"229","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12757261",41.050732,-75.581185,1937-06-24,NA,NA,"Y","Y",NA,"Online Herbarium",6,24,1937,175,-1.5,7.09999990463257,14.8000001907349,19,21.2000007629395,22,15
"230","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12757274",41.17465,-75.870613,1937-06-25,NA,NA,"Y","Y",NA,"Online Herbarium",6,25,1937,176,-1.5,7.09999990463257,14.8000001907349,19,21.2000007629395,22,15
"231","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18329648",41.17465,-75.870613,1937-06-25,NA,NA,"Y","Y",NA,"Online Herbarium",6,25,1937,176,-1.5,7.09999990463257,14.8000001907349,19,21.2000007629395,22,15
"232","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12757292",41.17465,-75.870613,1937-06-25,NA,NA,"Y","Y",NA,"Online Herbarium",6,25,1937,176,-1.5,7.09999990463257,14.8000001907349,19,21.2000007629395,22,15
"233","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12757273",41.17465,-75.870613,1937-06-25,NA,NA,"Y","Y",NA,"Online Herbarium",6,25,1937,176,-1.5,7.09999990463257,14.8000001907349,19,21.2000007629395,22,15
"234","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12757263",40.807652,-75.537067,1937-06-23,NA,NA,NA,"Y",NA,"Online Herbarium",6,23,1937,174,0.100000001490116,7.80000019073486,15.5,20.3000011444092,22,22.3000011444092,15.6999998092651
"235","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12757296",40.807652,-75.537067,1937-06-23,NA,NA,NA,"Y",NA,"Online Herbarium",6,23,1937,174,0.100000001490116,7.80000019073486,15.5,20.3000011444092,22,22.3000011444092,15.6999998092651
"236","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12757270",41.061829,-75.305739,1937-08-10,NA,NA,NA,"Y",NA,"Online Herbarium",8,10,1937,222,-0.900000035762787,7.09999990463257,15,18.8999996185303,21,21.3000011444092,14.8000001907349
"237","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18329746",41.2676,-74.728681,1937-07-11,NA,NA,NA,"Y",NA,"Online Herbarium",7,11,1937,192,-0.699999988079071,7.5,15.4000005722046,19.6000003814697,21.8000011444092,22.3000011444092,15.1999998092651
"238","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12757272",41.408943,-75.739693,1937-08-14,NA,NA,NA,"Y",NA,"Online Herbarium",8,14,1937,226,-1.5,7.09999990463257,14.8000001907349,19,21.2000007629395,22,15
"239","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12757283",40.082911,-78.922672,1938-05-08,"Y","Y",NA,NA,NA,"Online Herbarium",5,8,1938,128,4.90000009536743,10.1999998092651,14.1999998092651,18.8000011444092,22.2000007629395,22.3000011444092,15.8000001907349
"240","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12757269",40.14481,-75.6187,1938-05-08,"Y","Y",NA,NA,NA,"Online Herbarium",5,8,1938,128,6.09999990463257,11.1999998092651,15.3000001907349,20.8000011444092,23.8000011444092,24.2000007629395,17
"241","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18329545",40.158139,-74.337444,1938-05-22,"Y","Y",NA,NA,NA,"Online Herbarium",5,22,1938,142,6.2000002861023,11.4000005722046,14.9000005722046,20.3999996185303,23.6000003814697,24.3000011444092,17.8000011444092
"242","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12527115",41.15398,-75.28046,1938-05-28,"Y","Y",NA,NA,NA,"Online Herbarium",5,28,1938,148,3,9.10000038146973,13.1000003814697,18.1000003814697,21.2000007629395,21.3999996185303,14.6999998092651
"243","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18329551",40.122711,-74.486357,1938-05-08,NA,"Y",NA,NA,NA,"Online Herbarium",5,8,1938,128,6.2000002861023,11.4000005722046,14.9000005722046,20.3999996185303,23.6000003814697,24.3000011444092,17.8000011444092
"244","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12527118",41.15398,-75.28046,1938-05-26,NA,"Y",NA,NA,NA,"Online Herbarium",5,26,1938,146,3,9.10000038146973,13.1000003814697,18.1000003814697,21.2000007629395,21.3999996185303,14.6999998092651
"245","21151",47.938945,-84.826923,1938-07-02,NA,"Y","Y",NA,NA,"ECSmith",7,2,1938,183,-4.7000002861023,2.29999995231628,8.80000019073486,12.3000001907349,15.8000001907349,17.5,9.90000057220459
"246","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18329547",40.209075,-74.284591,1938-05-22,NA,NA,"Y",NA,NA,"Online Herbarium",5,22,1938,142,6.2000002861023,11.4000005722046,14.9000005722046,20.3999996185303,23.6000003814697,24.3000011444092,17.8000011444092
"247","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21908549",42.743144,-71.591736,1938-07-03,NA,NA,"Y",NA,NA,"Online Herbarium",7,3,1938,184,2.20000004768372,8.5,12.3000001907349,18.6000003814697,21.3000011444092,21.3999996185303,13.8000001907349
"248","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21905193",43.229279,-81.884347,1938-06-26,NA,NA,"Y","Y",NA,"Online Herbarium",6,26,1938,177,3.29999995231628,7.7000002861023,12.9000005722046,17.7000007629395,21.3000011444092,21.8999996185303,14.6999998092651
"249","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12757276",40.700385,-75.820045,1938-06-30,NA,NA,NA,"Y",NA,"Online Herbarium",6,30,1938,181,4.5,9.90000057220459,14.1000003814697,19.3999996185303,22.5,22.6000003814697,15.6000003814697
"250","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12757266",40.8115,-76.340504,1938-06-06,NA,NA,NA,"Y",NA,"Online Herbarium",6,6,1938,157,4.09999990463257,9.5,13.6000003814697,18.7000007629395,21.8000011444092,22.1000003814697,15
"251","21146",48.3647222025,-85.3236111207,1938-08-11,NA,NA,NA,"Y",NA,"ECSmith",8,11,1938,223,-7,0.800000011920929,7.90000009536743,12.1999998092651,15.1999998092651,16.6000003814697,8.69999980926514
"252","https://neherbaria.org/portal/collections/individual/index.php?occid=702311",43.61174,-71.1706,1939-05-21,"Y","Y",NA,NA,NA,"Online Herbarium",5,21,1939,141,-3.70000004768372,3.29999995231628,12.3000001907349,16.8999996185303,19.6000003814697,20.6000003814697,14.3000001907349
"253","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326052",40.576141,-76.008853,1939-05-14,NA,"Y",NA,NA,NA,"Online Herbarium",5,14,1939,134,1.5,6.7000002861023,15.9000005722046,19.6000003814697,21.1000003814697,21.8999996185303,17
"254","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968947",40.19782,-78.57626,1939-07-04,NA,NA,"Y","Y",NA,"Online Herbarium",7,4,1939,185,3,8,16.2000007629395,20.2000007629395,20.8999996185303,22.1000003814697,17.8000011444092
"255","https://midwestherbaria.org/portal/collections/individual/index.php?occid=14417047",41.024353,-87.56985,1939-06-25,NA,NA,"Y","Y",NA,"Online Herbarium",6,25,1939,176,4.30000019073486,7.90000009536743,18.1000003814697,22.3000011444092,23.7000007629395,22.1000003814697,21
"256","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326116",41.696613,-77.453285,1939-06-24,NA,NA,"Y","Y",NA,"Online Herbarium",6,24,1939,175,-1.39999997615814,4.80000019073486,14,17.6000003814697,19.5,20.5,15.6000003814697
"257","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968913",41.7356336,-76.88535871,1939-06-25,NA,NA,"Y","Y",NA,"Online Herbarium",6,25,1939,176,-0.900000035762787,5.09999990463257,14,18,19.6000003814697,20.5,15.6000003814697
"258","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=24858913",40.799783,-77.946115,1940-06-01,"Y","Y","Y",NA,NA,"Online Herbarium",6,1,1940,153,-1.39999997615814,6.09999990463257,14.6000003814697,19.1000003814697,22,19.3999996185303,15.6000003814697
"259","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326089",40.248981,-76.332657,1940-06-15,NA,NA,"Y",NA,NA,"Online Herbarium",6,15,1940,167,0.5,7.30000019073486,15.6999998092651,20.3999996185303,23.5,20.7000007629395,17.1000003814697
"260","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=24858954",40.481905,-77.393269,1940-06-13,NA,NA,"Y",NA,NA,"Online Herbarium",6,13,1940,165,1.10000002384186,7.2000002861023,15.1999998092651,20.6000003814697,23,20.7000007629395,16.1000003814697
"261","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=24858943",41.286439,-78.438707,1940-06-02,NA,NA,"Y",NA,NA,"Online Herbarium",6,2,1940,154,-2.79999995231628,4.90000009536743,13,17.5,20,17.6000003814697,14.4000005722046
"262","https://neherbaria.org/portal/collections/individual/index.php?occid=2100872",44.30157,-68.91477,1940-07-25,NA,NA,"Y","Y",NA,"Online Herbarium",7,25,1940,207,-2.10000014305115,4.09999990463257,12.3000001907349,15.8000001907349,19.8999996185303,19,14.6000003814697
"263","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12757288",41.181305,-76.999134,1940-08-13,NA,NA,NA,"Y",NA,"Online Herbarium",8,13,1940,226,-2,5.7000002861023,14.1000003814697,18.3000011444092,21.1000003814697,18.8999996185303,15
"264","https://midwestherbaria.org/portal/collections/individual/index.php?occid=14417031",42.449278,-71.139745,1941-05-06,"Y","Y",NA,NA,NA,"Online Herbarium",5,6,1941,126,-1,10.4000005722046,14.4000005722046,19.6000003814697,22,20,17.5
"265","https://neherbaria.org/portal/collections/individual/index.php?occid=702419",42.4517,-71.14624,1941-05-06,"Y","Y",NA,NA,NA,"Online Herbarium",5,6,1941,126,-1,10.4000005722046,14.4000005722046,19.6000003814697,22,20,17.5
"266","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=24858905",41.641438,-76.622462,1941-06-22,NA,NA,"Y","Y",NA,"Online Herbarium",6,22,1941,173,-3.40000009536743,9.69999980926514,13.5,17.5,19.8999996185303,17.7000007629395,16.1000003814697
"267","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=24858909",41.641438,-76.622462,1941-06-22,NA,NA,"Y","Y",NA,"Online Herbarium",6,22,1941,173,-3.40000009536743,9.69999980926514,13.5,17.5,19.8999996185303,17.7000007629395,16.1000003814697
"268","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=21942305",39.982943,-79.041468,1941-07-19,NA,NA,NA,"Y",NA,"Online Herbarium",7,19,1941,200,-0.699999988079071,11.4000005722046,14.9000005722046,18.7000007629395,21.3000011444092,19,18
"269","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=30531622",41.610615,-76.506889,1941-08-31,NA,NA,NA,"Y",NA,"Online Herbarium",8,31,1941,243,-3.40000009536743,9.69999980926514,13.5,17.5,19.8999996185303,17.7000007629395,16.1000003814697
"270","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=24858907",41.641438,-76.622462,1941-06-22,NA,NA,NA,"Y",NA,"Online Herbarium",6,22,1941,173,-3.40000009536743,9.69999980926514,13.5,17.5,19.8999996185303,17.7000007629395,16.1000003814697
"271","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=24858904",41.656189,-76.601176,1941-06-22,NA,NA,NA,"Y",NA,"Online Herbarium",6,22,1941,173,-3.40000009536743,9.69999980926514,13.5,17.5,19.8999996185303,17.7000007629395,16.1000003814697
"272","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=24858908",41.6613889,-76.7952778,1941-06-22,NA,NA,NA,"Y",NA,"Online Herbarium",6,22,1941,173,-3.40000009536743,9.69999980926514,13.5,17.5,19.8999996185303,17.7000007629395,16.1000003814697
"273","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=30531623",41.785893,-76.846308,1941-09-01,NA,NA,NA,"Y",NA,"Online Herbarium",9,1,1941,244,-3.40000009536743,9.69999980926514,13.5,17.5,19.8999996185303,17.7000007629395,16.1000003814697
"274","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326104",40.009463,-76.708854,1942-04-26,"Y","Y",NA,NA,NA,"Online Herbarium",4,26,1942,116,5.30000019073486,12,17.7000007629395,21.1000003814697,23.5,21.6000003814697,18.5
"275","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18329758",42.466184,-76.499663,1942-04-30,"Y","Y",NA,NA,NA,"Online Herbarium",4,30,1942,120,1.39999997615814,8.80000019073486,14.9000005722046,18.2000007629395,20.5,18.8000011444092,15.3000001907349
"276","https://neherbaria.org/portal/collections/individual/index.php?occid=702372",43.6539,-71.9381,1942-05-31,"Y","Y",NA,NA,NA,"Online Herbarium",5,31,1942,151,1.20000004768372,7.30000019073486,14.1000003814697,17.3999996185303,19.2000007629395,18.5,14.4000005722046
"277","https://nansh.org/portal/collections/individual/index.php?occid=24063709",44.48735,-73.23124,1942-05-03,"Y","Y",NA,NA,NA,"Online Herbarium",5,3,1942,123,1.60000002384186,8.10000038146973,15.3000001907349,18.5,20.3999996185303,19.2000007629395,15.3000001907349
"278","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18329682",40.522905,-78.760831,1942-06-05,NA,"Y","Y",NA,NA,"Online Herbarium",6,5,1942,156,3.5,10.8000001907349,16.3000011444092,19.7000007629395,21.6000003814697,20,16.8999996185303
"279","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968840",39.910464,-79.374191,1942-06-28,NA,NA,"Y",NA,NA,"Online Herbarium",6,28,1942,179,4.30000019073486,11,16.1000003814697,19.6000003814697,21.2000007629395,19.5,16.7000007629395
"280","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=24858914",40.845191,-78.152787,1942-07-04,NA,NA,"Y","Y",NA,"Online Herbarium",7,4,1942,185,3.20000004768372,10.6999998092651,16.2000007629395,20.1000003814697,22,20.1000003814697,16.8999996185303
"281","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968978",40.845191,-78.152787,1942-06-25,NA,NA,"Y","Y",NA,"Online Herbarium",6,25,1942,176,3.20000004768372,10.6999998092651,16.2000007629395,20.1000003814697,22,20.1000003814697,16.8999996185303
"282","https://neherbaria.org/portal/collections/individual/index.php?occid=702351",42.75918,-72.14766,1942-07-21,NA,NA,"Y","Y",NA,"Online Herbarium",7,21,1942,202,2.90000009536743,8.40000057220459,15.3000001907349,18.3000011444092,20.3999996185303,19.8000011444092,15.6999998092651
"283","https://neherbaria.org/portal/collections/individual/index.php?occid=702322",43.11743,-70.91946,1942-06-26,NA,NA,"Y","Y",NA,"Online Herbarium",6,26,1942,177,3.10000014305115,7.7000002861023,14.1000003814697,17.3999996185303,19.8000011444092,19.5,15.8000001907349
"284","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=30531624",40.845191,-78.152787,1942-06-10,NA,NA,NA,"Y",NA,"Online Herbarium",6,10,1942,161,3.20000004768372,10.6999998092651,16.2000007629395,20.1000003814697,22,20.1000003814697,16.8999996185303
"285","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968879",41.841304,-79.14362,1943-05-31,"Y","Y",NA,NA,NA,"Online Herbarium",5,31,1943,151,-0.200000002980232,3.5,13.1000003814697,20.8000011444092,20.8999996185303,19.6000003814697,14.5
"286","https://neherbaria.org/portal/collections/individual/index.php?occid=1361405",41.4467,-71.54742,1943-06-17,NA,NA,"Y",NA,NA,"Online Herbarium",6,17,1943,168,1.89999997615814,5.30000019073486,13.6000003814697,20.8000011444092,22.2000007629395,21.2000007629395,17
"287","https://neherbaria.org/portal/collections/individual/index.php?occid=1361403",41.4467,-71.54742,1943-06-17,NA,NA,"Y",NA,NA,"Online Herbarium",6,17,1943,168,1.89999997615814,5.30000019073486,13.6000003814697,20.8000011444092,22.2000007629395,21.2000007629395,17
"288","26847",47.44418,-70.510986,1943-08-01,NA,NA,"Y","Y",NA,"ECSmith",8,1,1943,213,-10.4000005722046,-3.40000009536743,6.2000002861023,12.3000001907349,16.1000003814697,13.9000005722046,9.30000019073486
"289","26852",45.156710639,-73.6755180359,1943-07-31,NA,NA,"Y","Y",NA,"ECSmith",7,31,1943,212,-4.2000002861023,2,12.1999998092651,18.8999996185303,20.8999996185303,18.8000011444092,13.5
"290","https://neherbaria.org/portal/collections/individual/index.php?occid=702326",43.28028,-71.14874,1943-08-27,NA,NA,NA,"Y",NA,"Online Herbarium",8,27,1943,239,-0.900000035762787,3.40000009536743,12.5,19.7000007629395,21.1000003814697,19.5,14.4000005722046
"291","26846",46.720316,-71.987869,1944-07-01,NA,NA,"Y",NA,NA,"ECSmith",7,1,1944,183,-7.80000019073486,0.900000035762787,13.1999998092651,15.6999998092651,19,19.3000011444092,13.1000003814697
"292","26848",46.720316,-71.987869,1944-07-01,NA,NA,"Y",NA,NA,"ECSmith",7,1,1944,183,-7.80000019073486,0.900000035762787,13.1999998092651,15.6999998092651,19,19.3000011444092,13.1000003814697
"293","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326109",41.36417,-76.656442,1944-08-04,NA,NA,NA,"Y",NA,"Online Herbarium",8,4,1944,217,-0.600000023841858,6.30000019073486,17.3000011444092,19.3999996185303,21.8999996185303,21.6000003814697,17.1000003814697
"294","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326108",41.41413,-76.579233,1944-08-03,NA,NA,NA,"Y",NA,"Online Herbarium",8,3,1944,216,-0.600000023841858,6.30000019073486,17.3000011444092,19.3999996185303,21.8999996185303,21.6000003814697,17.1000003814697
"295","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968867",40.564531,-80.113379,1945-04-28,"Y","Y",NA,NA,NA,"Online Herbarium",4,28,1945,118,8.80000019073486,10.8000001907349,12.3000001907349,18.7000007629395,21.5,21.1000003814697,18.7000007629395
"296","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18329652",41.181257,-75.973577,1945-08-17,NA,NA,"Y","Y",NA,"Online Herbarium",8,17,1945,229,7,10.4000005722046,12.3000001907349,17.8999996185303,20.8999996185303,19.7000007629395,18
"297","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18329759",41.725292,-74.235465,1945-06-28,NA,NA,"Y","Y",NA,"Online Herbarium",6,28,1945,179,7.30000019073486,10.5,11.9000005722046,18,21.2000007629395,20.3000011444092,17.8999996185303
"298","https://neherbaria.org/portal/collections/individual/index.php?occid=702299",43.18869,-70.88452,1945-06-11,NA,NA,"Y",NA,NA,"Online Herbarium",6,11,1945,162,5.30000019073486,9.30000019073486,10.5,17.1000003814697,20.3000011444092,19.6000003814697,16.6000003814697
"299","https://neherbaria.org/portal/collections/individual/index.php?occid=702314",43.82686,-71.80795,1945-06-23,NA,NA,"Y",NA,NA,"Online Herbarium",6,23,1945,174,3.90000009536743,8.40000057220459,10.1999998092651,16.5,19.3999996185303,18.5,15.5
"300","18447",44.65887,-63.59057,1945-08-16,NA,NA,"Y","Y",NA,"ECSmith",8,16,1945,228,0.5,6,8,12.8000001907349,18.2000007629395,18.3000011444092,14.9000005722046
"301","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968974",40.341492,-75.904843,1945-07-15,NA,NA,NA,"Y",NA,"Online Herbarium",7,15,1945,196,10,12.3000001907349,14.5,21,23,21.8999996185303,20
"302","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968873",40.63129,-80.093734,1945-07-19,NA,NA,NA,"Y",NA,"Online Herbarium",7,19,1945,200,8.80000019073486,10.8000001907349,12.3000001907349,18.7000007629395,21.5,21.1000003814697,18.7000007629395
"303","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968968",40.678654,-80.100615,1945-07-19,NA,NA,NA,"Y",NA,"Online Herbarium",7,19,1945,200,8.80000019073486,10.8000001907349,12.3000001907349,18.7000007629395,21.5,21.1000003814697,18.7000007629395
