"","reference","decimalLatitude","decimalLongitude","eventDate","bud","flower","fruit","seed_disperse","veg_only","dataset","month","day","year","jdate"
"339","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12757265",39.995094,-75.374813,1936-05-03,NA,"Y",NA,NA,NA,"Online Herbarium",5,3,1936,124
"340","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968945",40.017219,-78.152541,1972-05-10,NA,"Y",NA,NA,NA,"Online Herbarium",5,10,1972,131
"341","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12013488",40.12149,-79.17408,2010-05-24,NA,"Y",NA,NA,NA,"Online Herbarium",5,24,2010,144
"342","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968946",40.121839,-78.624642,1964-05-17,NA,"Y",NA,NA,NA,"Online Herbarium",5,17,1964,138
"343","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18329551",40.122711,-74.486357,1938-05-08,NA,"Y",NA,NA,NA,"Online Herbarium",5,8,1938,128
"344","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968862",40.22073,-78.048621,1952-05-13,NA,"Y",NA,NA,NA,"Online Herbarium",5,13,1952,134
"345","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968866",40.257826,-79.080951,1930-05-25,NA,"Y",NA,NA,NA,"Online Herbarium",5,25,1930,145
"346","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968890",40.329977,-78.620217,1950-05-31,NA,"Y",NA,NA,NA,"Online Herbarium",5,31,1950,151
"347","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12009748",40.51375,-78.87135,1994-06-04,NA,"Y","Y",NA,NA,"Online Herbarium",6,4,1994,155
"348","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18329682",40.522905,-78.760831,1942-06-05,NA,"Y","Y",NA,NA,"Online Herbarium",6,5,1942,156
"349","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968863",40.568123,-78.451405,1922-05-28,NA,"Y","Y",NA,NA,"Online Herbarium",5,28,1922,148
"350","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326052",40.576141,-76.008853,1939-05-14,NA,"Y",NA,NA,NA,"Online Herbarium",5,14,1939,134
"351","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=19931000",40.612604,-74.1782,1902-05-12,NA,"Y",NA,NA,NA,"Online Herbarium",5,12,1902,132
"352","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12011155",40.6302777778,-75.9861111111,1999-06-06,NA,"Y","Y","Y",NA,"Online Herbarium",6,6,1999,157
"353","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18329698",40.632048,-73.712631,1903-05-10,NA,"Y",NA,NA,NA,"Online Herbarium",5,10,1903,130
"354","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=17000118",40.696037,-75.626969,1910-05-05,NA,"Y",NA,NA,NA,"Online Herbarium",5,5,1910,125
"355","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326041",40.748706,-75.7338,1910-04-30,NA,"Y",NA,NA,NA,"Online Herbarium",4,30,1910,120
"356","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968826",40.750064,-79.672637,1950-05-25,NA,"Y",NA,NA,NA,"Online Herbarium",5,25,1950,145
"357","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968931",40.75173157,-77.77830125,1947-06-02,NA,"Y","Y",NA,NA,"Online Herbarium",6,2,1947,153
"358","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12527142",40.801488,-72.867603,1967-06-06,NA,"Y",NA,NA,NA,"Online Herbarium",6,6,1967,157
"359","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12527143",40.801488,-72.867603,1967-06-06,NA,"Y",NA,NA,NA,"Online Herbarium",6,6,1967,157
"360","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=24858973",40.824609,-75.910516,1965-06-14,NA,"Y",NA,NA,NA,"Online Herbarium",6,14,1965,165
"361","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326098",40.85565,-75.994878,1937-05-15,NA,"Y",NA,NA,NA,"Online Herbarium",5,15,1937,135
"362","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968955",40.866632,-78.835788,1959-05-30,NA,"Y","Y",NA,NA,"Online Herbarium",5,30,1959,150
"363","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968969",40.870196,-79.863507,1961-05-23,NA,"Y",NA,NA,NA,"Online Herbarium",5,23,1961,143
"364","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968814",40.933042,-78.173067,1966-05-26,NA,"Y",NA,NA,NA,"Online Herbarium",5,26,1966,146
"365","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326030",40.949254,-75.149943,1937-05-31,NA,"Y","Y",NA,NA,"Online Herbarium",5,31,1937,151
"366","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968824",40.963718,-78.849847,1954-05-26,NA,"Y",NA,NA,NA,"Online Herbarium",5,26,1954,146
"367","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=16999956",41.009676,-75.467408,1963-06-08,NA,"Y","Y",NA,NA,"Online Herbarium",6,8,1963,159
"368","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968816",41.036998,-78.085543,1966-05-26,NA,"Y","Y",NA,NA,"Online Herbarium",5,26,1966,146
"369","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18329680",41.069279,-78.494878,1956-06-10,NA,"Y",NA,NA,NA,"Online Herbarium",6,10,1956,162
"370","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968964",41.137702,-79.202262,1953-05-28,NA,"Y","Y",NA,NA,"Online Herbarium",5,28,1953,148
"371","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=24858922",41.149481,-77.903392,1952-05-29,NA,"Y","Y",NA,NA,"Online Herbarium",5,29,1952,150
"372","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12527118",41.15398,-75.28046,1938-05-26,NA,"Y",NA,NA,NA,"Online Herbarium",5,26,1938,146
"373","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968894",41.238577,-76.996908,1919-05-23,NA,"Y","Y",NA,NA,"Online Herbarium",5,23,1919,143
"374","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12009754",41.25453,-79.3497,1994-05-13,NA,"Y",NA,NA,NA,"Online Herbarium",5,13,1994,133
"375","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968886",41.294276,-79.478102,1955-05-19,NA,"Y","Y",NA,NA,"Online Herbarium",5,19,1955,139
"376","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=28904775",41.3215361111,-78.9624777778,2021-05-24,NA,"Y",NA,NA,NA,"Online Herbarium",5,24,2021,144
"377","https://neherbaria.org/portal/collections/individual/index.php?occid=699950",41.35785,-72.02754,1928-05-16,NA,"Y",NA,NA,NA,"Online Herbarium",5,16,1928,137
"378","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12008188",41.43472222222,-75.17583333333,2003-05-22,NA,"Y",NA,NA,NA,"Online Herbarium",5,22,2003,142
"379","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=24858946",41.511615,-79.474418,1952-05-04,NA,"Y",NA,NA,NA,"Online Herbarium",5,4,1952,125
"380","https://neherbaria.org/portal/collections/individual/index.php?occid=2135835",41.64618,-71.7495,2017-06-08,NA,"Y","Y",NA,NA,"Online Herbarium",6,8,2017,159
"381","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12014353",41.6917,-79.251,2014-06-07,NA,"Y","Y",NA,NA,"Online Herbarium",6,7,2014,158
"382","http://portal.neherbaria.org/portal/collections/individual/index.php?occid=92889",41.7413,-73.1931,1905-05-21,NA,"Y",NA,NA,NA,"Online Herbarium",5,21,1905,141
"383","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=31532607",41.8527805556,-79.4847944444,2023-05-19,NA,"Y","Y",NA,NA,"Online Herbarium",5,19,2023,139
"384","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968952",41.874127,-79.443939,1963-06-02,NA,"Y","Y",NA,NA,"Online Herbarium",6,2,1963,153
"385","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968934",41.923403,-79.663453,1962-07-17,NA,"Y","Y","Y",NA,"Online Herbarium",7,17,1962,198
"386","https://neherbaria.org/portal/collections/individual/index.php?occid=1428609",42.1155,-72.53952,2002-05-08,NA,"Y",NA,NA,NA,"Online Herbarium",5,8,2002,128
"387","https://neherbaria.org/portal/collections/individual/index.php?occid=1428605",42.20905,-72.82033,1996-06-02,NA,"Y","Y",NA,NA,"Online Herbarium",6,2,1996,154
"388","https://neherbaria.org/portal/collections/individual/index.php?occid=702369",42.74889,-71.87463,1954-06-12,NA,"Y","Y",NA,NA,"Online Herbarium",6,12,1954,163
"389","https://neherbaria.org/portal/collections/individual/index.php?occid=905568",42.80909,-72.50036,1967-06-07,NA,"Y",NA,NA,NA,"Online Herbarium",6,7,1967,158
"390","https://neherbaria.org/portal/collections/individual/index.php?occid=709109",43.09314,-70.83591,1983-05-12,NA,"Y",NA,NA,NA,"Online Herbarium",5,12,1983,132
"391","https://midwestherbaria.org/portal/collections/individual/index.php?occid=8515777",43.113026,-83.243863,1978-05-25,NA,"Y",NA,NA,NA,"Online Herbarium",5,25,1978,145
"392","https://neherbaria.org/portal/collections/individual/index.php?occid=702338",43.1242,-71.12099,1956-06-10,NA,"Y",NA,NA,NA,"Online Herbarium",6,10,1956,162
"393","https://neherbaria.org/portal/collections/individual/index.php?occid=1057019",43.23516,-71.96878,1972-05-30,NA,"Y","Y",NA,NA,"Online Herbarium",5,30,1972,151
"394","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4600313",43.416677,-86.357013,1970-05-17,NA,"Y",NA,NA,NA,"Online Herbarium",5,17,1970,137
"395","https://neherbaria.org/portal/collections/individual/index.php?occid=702291",43.55807,-71.38501,2004-05-25,NA,"Y","Y",NA,NA,"Online Herbarium",5,25,2004,146
"396","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=3091188",43.79589080253,-91.78721491287,2014-06-25,NA,"Y","Y",NA,NA,"Online Herbarium",6,25,2014,176
"397","https://neherbaria.org/portal/collections/individual/index.php?occid=2101115",44.17711,-69.11515,1953-06-07,NA,"Y",NA,NA,NA,"Online Herbarium",6,7,1953,158
"398","https://neherbaria.org/portal/collections/individual/index.php?occid=2101121",44.17711,-69.11515,1953-06-07,NA,"Y",NA,NA,NA,"Online Herbarium",6,7,1953,158
"399","https://neherbaria.org/portal/collections/individual/index.php?occid=2101112",44.34901,-69.00382,1958-06-18,NA,"Y","Y",NA,NA,"Online Herbarium",6,18,1958,169
"400","https://neherbaria.org/portal/collections/individual/index.php?occid=2101131",44.34901,-69.00382,1962-06-15,NA,"Y",NA,NA,NA,"Online Herbarium",6,15,1962,166
"401","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11976264",44.8018,-73.596979,1972-06-19,NA,"Y","Y",NA,NA,"Online Herbarium",6,19,1972,171
"402","https://nansh.org/portal/collections/individual/index.php?occid=24047824",44.81189,-73.08488,1975-06-04,NA,"Y",NA,NA,NA,"Online Herbarium",6,4,1975,155
"403","https://www.inaturalist.org/observations/163650209",42.858482,-71.953892,2023-05-21,NA,"Y",NA,NA,NA,"iNaturalist",5,21,2023,141
"404","https://www.inaturalist.org/observations/231967405",43.866825,-89.876655,2024-04-20,NA,"Y",NA,NA,NA,"iNaturalist",4,20,2024,111
"405","https://www.inaturalist.org/observations/222074967",40.993392,-87.56118,2024-06-09,NA,"Y","Y","Y",NA,"iNaturalist",6,9,2024,161
"406","https://www.inaturalist.org/observations/227870451",48.141008,-88.497798,2024-07-03,NA,"Y",NA,NA,NA,"iNaturalist",7,3,2024,185
"407","https://www.inaturalist.org/observations/201783833",45.230356,-76.49206,2017-05-28,NA,"Y",NA,NA,NA,"iNaturalist",5,28,2017,148
"408","https://www.inaturalist.org/observations/117179595",42.806826,-71.900773,2022-05-15,NA,"Y",NA,NA,NA,"iNaturalist",5,15,2022,135
"409","https://www.inaturalist.org/observations/46333220",43.140025,-90.28124,2020-05-12,NA,"Y",NA,NA,NA,"iNaturalist",5,12,2020,133
"410","https://www.inaturalist.org/observations/6842499",44.159788,-71.657935,2017-06-28,NA,"Y",NA,NA,NA,"iNaturalist",6,28,2017,179
"411","https://www.inaturalist.org/observations/222921413",45.97753,-69.077519,2024-06-13,NA,"Y","Y",NA,NA,"iNaturalist",6,13,2024,165
"412","https://www.inaturalist.org/observations/224629976",47.670972,-52.748683,2024-06-23,NA,"Y",NA,NA,NA,"iNaturalist",6,23,2024,175
"413","https://www.inaturalist.org/observations/224631522",47.670758,-52.748038,2024-06-23,NA,"Y",NA,NA,NA,"iNaturalist",6,23,2024,175
"414","https://www.inaturalist.org/observations/221587583",47.899666,-91.630388,2024-06-03,NA,"Y",NA,NA,NA,"iNaturalist",6,3,2024,155
"415","https://www.inaturalist.org/observations/166424615",50.252113,-63.593328,2023-06-08,NA,"Y",NA,NA,NA,"iNaturalist",6,8,2023,159
"416","https://www.inaturalist.org/observations/164306663",45.204538,-76.22431,2023-05-26,NA,"Y",NA,NA,NA,"iNaturalist",5,26,2023,146
"417","https://www.inaturalist.org/observations/218037177",46.21725,-85.972472,2024-05-15,NA,"Y",NA,NA,NA,"iNaturalist",5,15,2024,136
"418","https://www.inaturalist.org/observations/214667676",45.203778,-76.223388,2024-05-09,NA,"Y",NA,NA,NA,"iNaturalist",5,9,2024,130
"419","https://www.inaturalist.org/observations/220783758",44.321453,-68.285203,2024-06-04,NA,"Y",NA,NA,NA,"iNaturalist",6,4,2024,156
"420","https://www.inaturalist.org/observations/221721618",47.928253,-84.835066,2024-06-07,NA,"Y",NA,NA,NA,"iNaturalist",6,7,2024,159
"421","https://www.inaturalist.org/observations/220784758",49.88198,-74.397828,2024-06-05,NA,"Y",NA,NA,NA,"iNaturalist",6,5,2024,157
"422","https://www.inaturalist.org/observations/220349152",42.968965,-72.035962,2024-06-02,NA,"Y",NA,NA,NA,"iNaturalist",6,2,2024,154
"423","https://www.inaturalist.org/observations/221014574",44.169255,-71.133469,2024-06-05,NA,"Y",NA,NA,NA,"iNaturalist",6,5,2024,157
"424","https://www.inaturalist.org/observations/221404890",43.505837,-65.404918,2024-06-08,NA,"Y",NA,NA,NA,"iNaturalist",6,8,2024,160
"425","https://www.inaturalist.org/observations/219032320",46.454953,-80.9712,2024-05-28,NA,"Y","Y",NA,NA,"iNaturalist",5,28,2024,149
"426","https://www.inaturalist.org/observations/219885780",49.80965,-92.680563,2024-06-01,NA,"Y",NA,NA,NA,"iNaturalist",6,1,2024,153
"427","https://www.inaturalist.org/observations/219095420",45.015217,-78.948206,2024-05-26,NA,"Y",NA,NA,NA,"iNaturalist",5,26,2024,147
"428","https://www.inaturalist.org/observations/219157693",42.794222,-72.18643,2024-05-22,NA,"Y",NA,NA,NA,"iNaturalist",5,22,2024,143
"429","https://www.inaturalist.org/observations/218404512",48.239017,-78.996953,2024-05-26,NA,"Y",NA,NA,NA,"iNaturalist",5,26,2024,147
"430","https://www.inaturalist.org/observations/194072797",44.353177,-68.225807,2018-06-01,NA,"Y",NA,NA,NA,"iNaturalist",6,1,2018,152
"431","https://www.inaturalist.org/observations/170833659",47.833491,-78.854514,2023-07-02,NA,"Y","Y",NA,NA,"iNaturalist",7,2,2023,183
"432","https://www.inaturalist.org/observations/166291965",47.829224,-69.467161,2023-06-08,NA,"Y",NA,NA,NA,"iNaturalist",6,8,2023,159
"433","21151",47.938945,-84.826923,1938-07-02,NA,"Y","Y",NA,NA,"ECSmith",7,2,1938,183
"434","24928",44.54881,-64.72341,1952-06-12,NA,"Y",NA,NA,NA,"ECSmith",6,12,1952,164
"435","24951",45.04205,-64.84418,1952-06-12,NA,"Y","Y",NA,NA,"ECSmith",6,12,1952,164
"436","24959",45.6318,-61.74847,1952-06-17,NA,"Y","Y",NA,NA,"ECSmith",6,17,1952,169
"437","25142",47.0009142,-60.4932558,1952-07-07,NA,"Y",NA,NA,NA,"ECSmith",7,7,1952,189
"438","25305",47.01566,-60.5251,1952-07-19,NA,"Y","Y",NA,NA,"ECSmith",7,19,1952,201
"439","33821",46.4074125,-63.2072445,1953-06-25,NA,"Y","Y",NA,NA,"ECSmith",6,25,1953,176
"440","33823",46.245139,-63.1340275,1953-06-23,NA,"Y","Y",NA,NA,"ECSmith",6,23,1953,174
"441","36253",44.38336,-64.51926,1954-06-01,NA,"Y","Y",NA,NA,"ECSmith",6,1,1954,152
"442","38617",45.4331226,-64.891978,1954-06-26,NA,"Y","Y",NA,NA,"ECSmith",6,26,1954,177
"443","39563",43.5569,-65.44884,1955-05-21,NA,"Y","Y",NA,NA,"ECSmith",5,21,1955,141
"444","41416",44.72176,-65.22508,1956-06-26,NA,"Y","Y",NA,NA,"ECSmith",6,26,1956,178
"445","41417",44.4818,-65.88992,1956-06-20,NA,"Y","Y",NA,NA,"ECSmith",6,20,1956,172
"446","41420",44.29102,-66.06792,1956-06-20,NA,"Y","Y",NA,NA,"ECSmith",6,20,1956,172
"447","41421",45.00733,-64.70348,1956-06-18,NA,"Y","Y",NA,NA,"ECSmith",6,18,1956,170
"448","46176",44.49738,-63.91471,1958-06-04,NA,"Y","Y",NA,NA,"ECSmith",6,4,1958,155
"449","47399",46.5638889978,-66.1152780382,1959-05-30,NA,"Y","Y",NA,NA,"ECSmith",5,30,1959,150
"450","47402",46.7000000412,-65.0833329884,1959-05-31,NA,"Y","Y",NA,NA,"ECSmith",5,31,1959,151
"451","47403",45.5943444887,-66.5727589914,1959-05-31,NA,"Y","Y",NA,NA,"ECSmith",5,31,1959,151
"452","55463",45.4369,-61.50316,1962-06-21,NA,"Y","Y",NA,NA,"ECSmith",6,21,1962,172
"453","61272",45.6425000355,-64.9625000172,1964-07-01,NA,"Y","Y",NA,NA,"ECSmith",7,1,1964,183
"454","ECS005082",44.33412,-64.9849,1976-06-06,NA,"Y","Y",NA,NA,"ECSmith",6,6,1976,158
"455","ECS010710",45.05879,-64.63167,1982-06-04,NA,"Y","Y",NA,NA,"ECSmith",6,4,1982,155
"456","ECS011364",44.37407,-65.02987,1982-05-20,NA,"Y","Y",NA,NA,"ECSmith",5,20,1982,140
"457","ECS012178",43.86605,-64.83703,1987-06-14,NA,"Y","Y",NA,NA,"ECSmith",6,14,1987,165
"458","ECS028324",45.09271,-64.36132,1919-06-02,NA,"Y","Y",NA,NA,"ECSmith",6,2,1919,153
"459","26845",45.479211,-74.30225,1927-05-29,NA,"Y","Y",NA,NA,"ECSmith",5,29,1927,149
"460","59137",46.7695896,-60.8132929,1962-07-11,NA,"Y","Y",NA,NA,"ECSmith",7,11,1962,192
"461","ECS015449",46.8227883,-60.49711,1964-07-01,NA,"Y","Y",NA,NA,"ECSmith",7,1,1964,183
"462","ECS015450",46.99831,-60.46243,1964-06-30,NA,"Y","Y",NA,NA,"ECSmith",6,30,1964,182
"463","ECS015451",46.743251,-60.917754,1964-06-26,NA,"Y","Y",NA,NA,"ECSmith",6,26,1964,178
"464","ECS015454",46.7324485,-60.8956037,1964-06-26,NA,"Y","Y",NA,NA,"ECSmith",6,26,1964,178
"465","https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=31785130",37.349804,-80.538229,2019-07-19,NA,NA,"Y","Y",NA,"Online Herbarium",7,19,2019,200
"466","https://sernecportal.org/portal/collections/individual/index.php?occid=6167049",37.368459,-80.521726,2013-05-23,NA,NA,"Y",NA,NA,"Online Herbarium",5,23,2013,143
"467","https://sernecportal.org/portal/collections/individual/index.php?occid=8036328",37.377531,-80.521125,2013-05-23,NA,NA,"Y",NA,NA,"Online Herbarium",5,23,2013,143
"468","https://sernecportal.org/portal/collections/individual/index.php?occid=7774246",37.381697,-80.567223,1986-05-30,NA,NA,"Y",NA,NA,"Online Herbarium",5,30,1986,150
"469","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11976238",39.514357,-79.307488,1946-06-16,NA,NA,"Y","Y",NA,"Online Herbarium",6,16,1946,167
"470","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12009327",39.73333,-78.13333,1995-07-02,NA,NA,"Y",NA,NA,"Online Herbarium",7,2,1995,183
"471","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12757267",39.752829,-79.1657,1936-08-15,NA,NA,"Y","Y",NA,"Online Herbarium",8,15,1936,228
"472","https://nansh.org/portal/collections/individual/index.php?occid=16634836",39.763389,-77.437377,2000-07-19,NA,NA,"Y","Y",NA,"Online Herbarium",7,19,2000,201
"473","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12013470",39.76559,-79.46851,2010-07-08,NA,NA,"Y","Y",NA,"Online Herbarium",7,8,2010,189
"474","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968838",39.783644,-78.972802,1946-06-01,NA,NA,"Y",NA,NA,"Online Herbarium",6,1,1946,152
"475","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12011140",39.794185,-79.150503,1985-06-21,NA,NA,"Y","Y",NA,"Online Herbarium",6,21,1985,172
"476","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18329683",39.794185,-79.150503,1985-06-21,NA,NA,"Y","Y",NA,"Online Herbarium",6,21,1985,172
"477","https://sernecportal.org/portal/collections/individual/index.php?occid=20578923",39.794185,-79.150503,1985-06-21,NA,NA,"Y","Y",NA,"Online Herbarium",6,21,1985,172
"478","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11994361",39.794185,-79.150503,1985-06-21,NA,NA,"Y","Y",NA,"Online Herbarium",6,21,1985,172
"479","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=19920773",39.794722,-79.165278,2005-06-05,NA,NA,"Y",NA,NA,"Online Herbarium",6,5,2005,156
"480","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968922",39.829965,-78.533703,1963-07-02,NA,NA,"Y","Y",NA,"Online Herbarium",7,2,1963,183
"481","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968973",39.853436,-78.552552,1963-07-02,NA,NA,"Y","Y",NA,"Online Herbarium",7,2,1963,183
"482","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968827",39.85353,-78.51844,1963-06-25,NA,NA,"Y","Y",NA,"Online Herbarium",6,25,1963,176
"483","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968938",39.892252,-79.088083,1963-07-12,NA,NA,"Y",NA,NA,"Online Herbarium",7,12,1963,193
"484","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968840",39.910464,-79.374191,1942-06-28,NA,NA,"Y",NA,NA,"Online Herbarium",6,28,1942,179
"485","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968828",39.927859,-78.678086,1946-06-01,NA,NA,"Y",NA,NA,"Online Herbarium",6,1,1946,152
"486","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968887",39.93336,-77.954522,1905-06-06,NA,NA,"Y","Y",NA,"Online Herbarium",6,6,1905,157
"487","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=19920770",39.9625,-74.5075,2004-06-19,NA,NA,"Y",NA,NA,"Online Herbarium",6,19,2004,171
"488","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11957913",39.963647,-78.023267,1977-07-13,NA,NA,"Y","Y",NA,"Online Herbarium",7,13,1977,194
"489","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18329591",40.026002,-74.56066,1950-06-25,NA,NA,"Y","Y",NA,"Online Herbarium",6,25,1950,176
"490","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968948",40.04085,-78.751841,1965-07-04,NA,NA,"Y","Y",NA,"Online Herbarium",7,4,1965,185
"491","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12527121",40.124532,-77.666379,1968-06-29,NA,NA,"Y","Y",NA,"Online Herbarium",6,29,1968,181
"492","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968937",40.182873,-78.831164,1953-06-13,NA,NA,"Y",NA,NA,"Online Herbarium",6,13,1953,164
"493","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968947",40.19782,-78.57626,1939-07-04,NA,NA,"Y","Y",NA,"Online Herbarium",7,4,1939,185
"494","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18329730",40.198734,-78.698043,1964-08-13,NA,NA,"Y","Y",NA,"Online Herbarium",8,13,1964,226
"495","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18329547",40.209075,-74.284591,1938-05-22,NA,NA,"Y",NA,NA,"Online Herbarium",5,22,1938,142
"496","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326055",40.231137,-75.855572,1937-07-08,NA,NA,"Y","Y",NA,"Online Herbarium",7,8,1937,189
"497","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=17000120",40.24642,-76.27561,1958-06-17,NA,NA,"Y",NA,NA,"Online Herbarium",6,17,1958,168
"498","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326089",40.248981,-76.332657,1940-06-15,NA,NA,"Y",NA,NA,"Online Herbarium",6,15,1940,167
"499","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18329734",40.298422,-78.644901,1964-08-04,NA,NA,"Y","Y",NA,"Online Herbarium",8,4,1964,217
"500","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968986",40.457324,-77.024092,1920-07-25,NA,NA,"Y","Y",NA,"Online Herbarium",7,25,1920,207
"501","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=24858954",40.481905,-77.393269,1940-06-13,NA,NA,"Y",NA,NA,"Online Herbarium",6,13,1940,165
"502","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326056",40.509682,-76.31048,1948-07-25,NA,NA,"Y","Y",NA,"Online Herbarium",7,25,1948,207
"503","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=19920771",40.511667,-78.36,2005-06-09,NA,NA,"Y",NA,NA,"Online Herbarium",6,9,2005,160
"504","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968975",40.521629,-80.230408,1901-08-11,NA,NA,"Y","Y",NA,"Online Herbarium",8,11,1901,223
"505","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968951",40.568123,-78.451405,1929-06-15,NA,NA,"Y",NA,NA,"Online Herbarium",6,15,1929,166
"506","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968950",40.568123,-78.451405,1929-06-15,NA,NA,"Y",NA,NA,"Online Herbarium",6,15,1929,166
"507","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968865",40.57135421,-78.45328454,1922-05-28,NA,NA,"Y",NA,NA,"Online Herbarium",5,28,1922,148
"508","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11995944",40.623115,-78.278653,1978-07-25,NA,NA,"Y","Y",NA,"Online Herbarium",7,25,1978,206
"509","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12527122",40.681456,-77.738607,1931-06-20,NA,NA,"Y",NA,NA,"Online Herbarium",6,20,1931,171
"510","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968889",40.715341,-78.518077,1908-07-24,NA,NA,"Y","Y",NA,"Online Herbarium",7,24,1908,206
"511","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968961",40.730326,-77.763861,1958-06-25,NA,NA,"Y","Y",NA,"Online Herbarium",6,25,1958,176
"512","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=17000113",40.748706,-75.7338,1915-07-25,NA,NA,"Y","Y",NA,"Online Herbarium",7,25,1915,206
