"","reference","decimalLatitude","decimalLongitude","eventDate","bud","flower","fruit","seed_disperse","veg_only","dataset","month","day","year","jdate"
"656","https://neherbaria.org/portal/collections/individual/index.php?occid=709109",43.09314,-70.83591,1983-05-12,"NA","Y","NA","NA","NA","Online Herbarium",5,12,1983,132
"657","https://midwestherbaria.org/portal/collections/individual/index.php?occid=8515777",43.113026,-83.243863,1978-05-25,"NA","Y","NA","NA","NA","Online Herbarium",5,25,1978,145
"658","https://midwestherbaria.org/portal/collections/individual/index.php?occid=8507501",43.114436,-83.243284,1968-07-11,"NA","NA","Y","Y","NA","Online Herbarium",7,11,1968,193
"659","https://neherbaria.org/portal/collections/individual/index.php?occid=702321",43.11743,-70.91946,1939-06-10,"NA","NA","NA","NA","Y","Online Herbarium",6,10,1939,161
"660","https://neherbaria.org/portal/collections/individual/index.php?occid=702322",43.11743,-70.91946,1942-06-26,"NA","NA","Y","Y","NA","Online Herbarium",6,26,1942,177
"661","https://nansh.org/portal/collections/individual/index.php?occid=24059361",43.11967,-71.00687,1959-10-21,"NA","NA","NA","NA","Y","Online Herbarium",10,21,1959,294
"662","https://cch2.org/portal/collections/individual/index.php?occid=4566546",43.120392,-71.197157,2001-05-04,"Y","Y","NA","NA","NA","Online Herbarium",5,4,2001,124
"663","https://neherbaria.org/portal/collections/individual/index.php?occid=702338",43.1242,-71.12099,1956-06-10,"NA","Y","NA","NA","NA","Online Herbarium",6,10,1956,162
"664","https://sernecportal.org/portal/collections/individual/index.php?occid=8765816",43.132575,-70.836014,1970-05-12,"Y","Y","NA","NA","NA","Online Herbarium",5,12,1970,132
"665","https://cch2.org/portal/collections/individual/index.php?occid=2262866",43.160858,-85.648632,1962-09-08,"NA","NA","NA","NA","Y","Online Herbarium",9,8,1962,251
"666","https://cch2.org/portal/collections/individual/index.php?occid=2262869",43.160858,-85.648632,1962-09-08,"NA","NA","NA","NA","Y","Online Herbarium",9,8,1962,251
"667","https://cch2.org/portal/collections/individual/index.php?occid=2262864",43.160858,-85.648632,1962-09-08,"NA","NA","NA","NA","Y","Online Herbarium",9,8,1962,251
"668","https://cch2.org/portal/collections/individual/index.php?occid=2262867",43.160858,-85.648632,1962-09-08,"NA","NA","NA","NA","Y","Online Herbarium",9,8,1962,251
"669","https://cch2.org/portal/collections/individual/index.php?occid=2262865",43.160858,-85.648632,1962-09-08,"NA","NA","NA","NA","Y","Online Herbarium",9,8,1962,251
"670","https://neherbaria.org/portal/collections/individual/index.php?occid=709104",43.17365,-71.82238,1972-05-13,"Y","Y","NA","NA","NA","Online Herbarium",5,13,1972,134
"671","https://neherbaria.org/portal/collections/individual/index.php?occid=702296",43.17479,-70.94086,1949-07-10,"NA","NA","Y","Y","NA","Online Herbarium",7,10,1949,191
"672","https://neherbaria.org/portal/collections/individual/index.php?occid=1094182",43.17479,-70.94086,1976-07-02,"NA","NA","Y","Y","NA","Online Herbarium",7,2,1976,184
"673","https://neherbaria.org/portal/collections/individual/index.php?occid=702299",43.18869,-70.88452,1945-06-11,"NA","NA","Y","NA","NA","Online Herbarium",6,11,1945,162
"674","https://neherbaria.org/portal/collections/individual/index.php?occid=709106",43.18869,-70.88452,1982-05-08,"Y","Y","NA","NA","NA","Online Herbarium",5,8,1982,128
"675","https://neherbaria.org/portal/collections/individual/index.php?occid=709108",43.18869,-70.88452,1983-05-10,"Y","Y","NA","NA","NA","Online Herbarium",5,10,1983,130
"676","https://neherbaria.org/portal/collections/individual/index.php?occid=702319",43.18869,-70.88452,1932-07-01,"NA","NA","Y","Y","NA","Online Herbarium",7,1,1932,183
"677","https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=31647327",43.20694302,-73.76873503,2023-06-12,"NA","NA","NA","NA","Y","Online Herbarium",6,12,2023,163
"678","https://neherbaria.org/portal/collections/individual/index.php?occid=702317",43.21397,-71.04241,1942-10-16,"Y","Y","Y","NA","NA","Online Herbarium",10,16,1942,289
"679","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21905193",43.229279,-81.884347,1938-06-26,"NA","NA","Y","Y","NA","Online Herbarium",6,26,1938,177
"680","https://neherbaria.org/portal/collections/individual/index.php?occid=1057017",43.23055,-71.55953,1972-07-13,"NA","NA","Y","Y","NA","Online Herbarium",7,13,1972,195
"681","https://neherbaria.org/portal/collections/individual/index.php?occid=1057019",43.23516,-71.96878,1972-05-30,"NA","Y","Y","NA","NA","Online Herbarium",5,30,1972,151
"682","https://neherbaria.org/portal/collections/individual/index.php?occid=702412",43.25338,-70.88549,1976-08-16,"NA","NA","NA","NA","Y","Online Herbarium",8,16,1976,229
"683","https://neherbaria.org/portal/collections/individual/index.php?occid=702415",43.25338,-70.88549,1977-07-18,"NA","NA","Y","Y","NA","Online Herbarium",7,18,1977,199
"684","https://neherbaria.org/portal/collections/individual/index.php?occid=702414",43.25338,-70.88549,1977-07-19,"NA","NA","NA","Y","NA","Online Herbarium",7,19,1977,200
"685","https://neherbaria.org/portal/collections/individual/index.php?occid=702398",43.25338,-70.88549,1976-07-09,"NA","NA","NA","NA","Y","Online Herbarium",7,9,1976,191
"686","https://neherbaria.org/portal/collections/individual/index.php?occid=702411",43.25338,-70.88549,1976-08-16,"NA","NA","NA","NA","Y","Online Herbarium",8,16,1976,229
"687","https://neherbaria.org/portal/collections/individual/index.php?occid=702410",43.25338,-70.88549,1976-08-16,"NA","NA","NA","NA","Y","Online Herbarium",8,16,1976,229
"688","https://neherbaria.org/portal/collections/individual/index.php?occid=702326",43.28028,-71.14874,1943-08-27,"NA","NA","NA","Y","NA","Online Herbarium",8,27,1943,239
"689","https://neherbaria.org/portal/collections/individual/index.php?occid=702269",43.28028,-71.14874,1962-06-15,"NA","NA","Y","NA","NA","Online Herbarium",6,15,1962,166
"690","https://neherbaria.org/portal/collections/individual/index.php?occid=702328",43.29898,-70.97861,1965-06-24,"NA","NA","Y","NA","NA","Online Herbarium",6,24,1965,175
"691","https://neherbaria.org/portal/collections/individual/index.php?occid=1057016",43.29977,-71.71896,1979-05-25,"Y","Y","NA","NA","NA","Online Herbarium",5,25,1979,145
"692","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18329760",43.320482,-73.805151,1950-08-25,"NA","NA","Y","Y","NA","Online Herbarium",8,25,1950,237
"693","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18329762",43.320482,-73.805151,1956-06-17,"NA","NA","Y","NA","NA","Online Herbarium",6,17,1956,169
"694","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18329761",43.325602,-73.868486,1953-09-04,"NA","NA","NA","NA","Y","Online Herbarium",9,4,1953,247
"695","https://neherbaria.org/portal/collections/individual/index.php?occid=702336",43.35127,-71.25537,1954-07-01,"NA","NA","NA","NA","Y","Online Herbarium",7,1,1954,182
"696","https://neherbaria.org/portal/collections/individual/index.php?occid=702324",43.36294,-71.0759,1947-07-21,"NA","NA","Y","Y","NA","Online Herbarium",7,21,1947,202
"697","https://neherbaria.org/portal/collections/individual/index.php?occid=702323",43.36294,-71.0759,1902-05-17,"Y","Y","NA","NA","NA","Online Herbarium",5,17,1902,137
"698","https://neherbaria.org/portal/collections/individual/index.php?occid=702358",43.37898,-72.33672,1957-07-31,"NA","NA","Y","Y","NA","Online Herbarium",7,31,1957,212
"699","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4600313",43.416677,-86.357013,1970-05-17,"NA","Y","NA","NA","NA","Online Herbarium",5,17,1970,137
"700","https://nansh.org/portal/collections/individual/index.php?occid=24057631",43.42917,-72.80459,1904-07-13,"NA","NA","Y","Y","NA","Online Herbarium",7,13,1904,195
"701","https://neherbaria.org/portal/collections/individual/index.php?occid=702327",43.44935,-71.00751,1968-09-06,"Y","Y","NA","NA","NA","Online Herbarium",9,6,1968,250
"702","https://neherbaria.org/portal/collections/individual/index.php?occid=702357",43.4518,-71.91815,1957-07-31,"NA","NA","Y","Y","NA","Online Herbarium",7,31,1957,212
"703","https://neherbaria.org/portal/collections/individual/index.php?occid=2362786",43.473379,-71.27014,2015-08-29,"NA","NA","NA","Y","NA","Online Herbarium",8,29,2015,241
"704","https://neherbaria.org/portal/collections/individual/index.php?occid=702325",43.48316,-71.06853,1939-07-30,"NA","NA","NA","NA","Y","Online Herbarium",7,30,1939,211
"705","https://neherbaria.org/portal/collections/individual/index.php?occid=702275",43.48316,-71.06853,1967-07-04,"NA","NA","Y","NA","NA","Online Herbarium",7,4,1967,185
"706","https://neherbaria.org/portal/collections/individual/index.php?occid=702368",43.49069,-71.24622,1965-07-11,"NA","NA","NA","Y","NA","Online Herbarium",7,11,1965,192
"707","https://neherbaria.org/portal/collections/individual/index.php?occid=702297",43.49069,-71.24622,1965-07-11,"NA","NA","Y","Y","NA","Online Herbarium",7,11,1965,192
"708","https://neherbaria.org/portal/collections/individual/index.php?occid=702300",43.49069,-71.24622,1965-06-12,"NA","NA","NA","NA","Y","Online Herbarium",6,12,1965,163
"709","https://neherbaria.org/portal/collections/individual/index.php?occid=702335",43.49069,-71.24622,1950-07-17,"NA","NA","NA","NA","Y","Online Herbarium",7,17,1950,198
"710","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12014360",43.4973,-73.7947,2013-06-12,"NA","NA","Y","NA","NA","Online Herbarium",6,12,2013,163
"711","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4600308",43.50421,-85.80506,2007-09-15,"Y","Y","NA","NA","NA","Online Herbarium",9,15,2007,258
"712","https://neherbaria.org/portal/collections/individual/index.php?occid=702334",43.52769,-71.60164,1965-05-25,"Y","Y","NA","NA","NA","Online Herbarium",5,25,1965,145
"713","https://midwestherbaria.org/portal/collections/individual/index.php?occid=14417280",43.544453,-75.148249,1926-09-15,"NA","NA","NA","Y","NA","Online Herbarium",9,15,1926,258
"714","https://neherbaria.org/portal/collections/individual/index.php?occid=699949",43.55103,-72.28244,1955-07-13,"NA","NA","Y","Y","NA","Online Herbarium",7,13,1955,194
"715","https://neherbaria.org/portal/collections/individual/index.php?occid=702223",43.55807,-71.38501,1956-09-12,"NA","NA","NA","NA","Y","Online Herbarium",9,12,1956,256
"716","https://neherbaria.org/portal/collections/individual/index.php?occid=699952",43.55807,-71.38501,1943-08-03,"NA","NA","NA","NA","Y","Online Herbarium",8,3,1943,215
"717","https://neherbaria.org/portal/collections/individual/index.php?occid=702292",43.55807,-71.38501,2004-06-24,"NA","NA","NA","NA","Y","Online Herbarium",6,24,2004,176
"718","https://neherbaria.org/portal/collections/individual/index.php?occid=702293",43.55807,-71.38501,2004-07-09,"NA","NA","NA","NA","Y","Online Herbarium",7,9,2004,191
"719","https://neherbaria.org/portal/collections/individual/index.php?occid=702331",43.55807,-71.38501,1942-09-27,"NA","NA","NA","NA","Y","Online Herbarium",9,27,1942,270
"720","https://neherbaria.org/portal/collections/individual/index.php?occid=702289",43.55807,-71.38501,2004-07-08,"NA","NA","NA","NA","Y","Online Herbarium",7,8,2004,190
"721","https://neherbaria.org/portal/collections/individual/index.php?occid=702288",43.55807,-71.38501,2004-07-07,"NA","NA","NA","NA","Y","Online Herbarium",7,7,2004,189
"722","https://neherbaria.org/portal/collections/individual/index.php?occid=702290",43.55807,-71.38501,2004-06-07,"NA","NA","NA","NA","Y","Online Herbarium",6,7,2004,159
"723","https://neherbaria.org/portal/collections/individual/index.php?occid=702291",43.55807,-71.38501,2004-05-25,"NA","Y","Y","NA","NA","Online Herbarium",5,25,2004,146
"724","https://neherbaria.org/portal/collections/individual/index.php?occid=702235",43.58636,-70.23752,1905-05-27,"Y","Y","NA","NA","NA","Online Herbarium",5,27,1905,147
"725","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18329701",43.596677,-74.421541,1932-06-29,"NA","NA","Y","NA","NA","Online Herbarium",6,29,1932,181
"726","https://neherbaria.org/portal/collections/individual/index.php?occid=702310",43.61174,-71.1706,1904-05-20,"Y","Y","NA","NA","NA","Online Herbarium",5,20,1904,141
"727","https://neherbaria.org/portal/collections/individual/index.php?occid=702311",43.61174,-71.1706,1939-05-21,"Y","Y","NA","NA","NA","Online Herbarium",5,21,1939,141
"728","https://nansh.org/portal/collections/individual/index.php?occid=24121674",43.62476,-71.63402,1966-07-18,"NA","NA","Y","NA","NA","Online Herbarium",7,18,1966,199
"729","https://neherbaria.org/portal/collections/individual/index.php?occid=1057010",43.64036,-70.90488,1972-08-28,"NA","NA","Y","Y","NA","Online Herbarium",8,28,1972,241
"730","https://neherbaria.org/portal/collections/individual/index.php?occid=702361",43.6539,-71.9381,1955-08-31,"NA","NA","NA","Y","NA","Online Herbarium",8,31,1955,243
"731","https://neherbaria.org/portal/collections/individual/index.php?occid=702355",43.6539,-71.9381,1955-08-31,"NA","NA","NA","Y","NA","Online Herbarium",8,31,1955,243
"732","https://neherbaria.org/portal/collections/individual/index.php?occid=702372",43.6539,-71.9381,1942-05-31,"Y","Y","NA","NA","NA","Online Herbarium",5,31,1942,151
"733","https://neherbaria.org/portal/collections/individual/index.php?occid=702236",43.68047,-70.22315,1902-05-14,"Y","Y","NA","NA","NA","Online Herbarium",5,14,1902,134
"734","https://neherbaria.org/portal/collections/individual/index.php?occid=702239",43.6954,-70.35383,1902-05-17,"Y","Y","NA","NA","NA","Online Herbarium",5,17,1902,137
"735","https://neherbaria.org/portal/collections/individual/index.php?occid=702371",43.72499,-71.37818,1949-05-20,"Y","Y","NA","NA","NA","Online Herbarium",5,20,1949,140
"736","https://neherbaria.org/portal/collections/individual/index.php?occid=702312",43.73563,-71.15063,1936-05-23,"Y","Y","NA","NA","NA","Online Herbarium",5,23,1936,144
"737","https://neherbaria.org/portal/collections/individual/index.php?occid=702234",43.77657,-69.96191,1924-06-30,"NA","NA","Y","NA","NA","Online Herbarium",6,30,1924,182
"738","https://neherbaria.org/portal/collections/individual/index.php?occid=702225",43.77657,-69.96191,1924-06-30,"NA","NA","NA","NA","Y","Online Herbarium",6,30,1924,182
"739","https://neherbaria.org/portal/collections/individual/index.php?occid=702241",43.78113,-70.56845,1913-05-16,"Y","Y","NA","NA","NA","Online Herbarium",5,16,1913,136
"740","https://neherbaria.org/portal/collections/individual/index.php?occid=702267",43.78125,-69.82656,1957-06-26,"NA","NA","Y","NA","NA","Online Herbarium",6,26,1957,177
"741","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21908536",43.793056,-65.882222,1924-09-13,"NA","NA","NA","NA","Y","Online Herbarium",9,13,1924,257
"742","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=3091188",43.79589080253,-91.78721491287,2014-06-25,"NA","Y","Y","NA","NA","Online Herbarium",6,25,2014,176
"743","https://nansh.org/portal/collections/individual/index.php?occid=24069647",43.79975,-73.08017,1926-06-14,"NA","NA","NA","Y","NA","Online Herbarium",6,14,1926,165
"744","https://neherbaria.org/portal/collections/individual/index.php?occid=702314",43.82686,-71.80795,1945-06-23,"NA","NA","Y","NA","NA","Online Herbarium",6,23,1945,174
"745","https://neherbaria.org/portal/collections/individual/index.php?occid=702305",43.83927,-71.44678,1956-07-25,"NA","NA","NA","Y","NA","Online Herbarium",7,25,1956,207
"746","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21908555",43.840916,-69.658657,1930-08-09,"NA","NA","NA","Y","NA","Online Herbarium",8,9,1930,221
"747","https://neherbaria.org/portal/collections/individual/index.php?occid=1428615",43.8487,-70.09617,2014-05-20,"Y","Y","NA","NA","NA","Online Herbarium",5,20,2014,140
"748","https://neherbaria.org/portal/collections/individual/index.php?occid=702364",43.85693,-71.27712,1947-06-24,"NA","NA","Y","NA","NA","Online Herbarium",6,24,1947,175
"749","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4600312",43.864424,-84.919607,1966-09-29,"NA","NA","NA","NA","Y","Online Herbarium",9,29,1966,272
"750","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21905170",43.888129,-71.175348,1958-07-09,"NA","NA","NA","NA","Y","Online Herbarium",7,9,1958,190
"751","https://neherbaria.org/portal/collections/individual/index.php?occid=702245",43.93298,-70.91673,1905-07-23,"NA","NA","NA","Y","NA","Online Herbarium",7,23,1905,204
"752","https://neherbaria.org/portal/collections/individual/index.php?occid=702257",43.93298,-70.91673,1920-07-08,"NA","NA","Y","Y","NA","Online Herbarium",7,8,1920,190
"753","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21908553",43.938128,-70.908677,1920-07-08,"NA","NA","Y","Y","NA","Online Herbarium",7,8,1920,190
"754","https://neherbaria.org/portal/collections/individual/index.php?occid=702237",43.97063,-70.61441,1913-05-12,"Y","Y","NA","NA","NA","Online Herbarium",5,12,1913,132
"755","https://neherbaria.org/portal/collections/individual/index.php?occid=702281",43.97408,-71.27017,1948-09-10,"NA","NA","NA","Y","NA","Online Herbarium",9,10,1948,254
"756","https://neherbaria.org/portal/collections/individual/index.php?occid=702280",43.97408,-71.27017,1948-09-12,"NA","NA","NA","NA","Y","Online Herbarium",9,12,1948,256
"757","https://neherbaria.org/portal/collections/individual/index.php?occid=702313",43.97408,-71.27017,1946-08-24,"NA","NA","NA","NA","Y","Online Herbarium",8,24,1946,236
"758","https://neherbaria.org/portal/collections/individual/index.php?occid=702308",43.97408,-71.27017,1946-08-24,"NA","NA","NA","NA","Y","Online Herbarium",8,24,1946,236
"759","https://neherbaria.org/portal/collections/individual/index.php?occid=702277",43.97408,-71.27017,1948-05-29,"Y","Y","NA","NA","NA","Online Herbarium",5,29,1948,150
"760","https://neherbaria.org/portal/collections/individual/index.php?occid=702307",43.97408,-71.27017,1946-08-24,"NA","NA","NA","NA","Y","Online Herbarium",8,24,1946,236
"761","https://neherbaria.org/portal/collections/individual/index.php?occid=702278",43.97408,-71.27017,1948-09-10,"NA","NA","NA","Y","NA","Online Herbarium",9,10,1948,254
"762","https://neherbaria.org/portal/collections/individual/index.php?occid=702282",43.97408,-71.27017,1948-07-18,"NA","NA","Y","Y","NA","Online Herbarium",7,18,1948,200
"763","https://neherbaria.org/portal/collections/individual/index.php?occid=702298",43.97408,-71.27017,1946-08-24,"NA","NA","NA","NA","Y","Online Herbarium",8,24,1946,236
"764","https://neherbaria.org/portal/collections/individual/index.php?occid=699954",43.97408,-71.27017,1948-07-19,"NA","NA","Y","Y","NA","Online Herbarium",7,19,1948,201
"765","https://neherbaria.org/portal/collections/individual/index.php?occid=702279",43.97408,-71.27017,1948-07-16,"NA","NA","Y","NA","NA","Online Herbarium",7,16,1948,198
"766","https://neherbaria.org/portal/collections/individual/index.php?occid=702359",43.97408,-71.27017,1955-09-02,"NA","NA","NA","NA","Y","Online Herbarium",9,2,1955,245
"767","https://neherbaria.org/portal/collections/individual/index.php?occid=702246",43.98056,-70.80718,1927-09-27,"NA","NA","NA","NA","Y","Online Herbarium",9,27,1927,270
"768","https://neherbaria.org/portal/collections/individual/index.php?occid=2101139",43.98056,-70.80718,1974-06-25,"NA","NA","NA","Y","NA","Online Herbarium",6,25,1974,176
"769","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4986026",44,-90,2006-04-27,"NA","NA","NA","NA","Y","Online Herbarium",4,27,2006,117
"770","https://neherbaria.org/portal/collections/individual/index.php?occid=2101102",44.01303,-69.26311,1960-08-06,"NA","NA","Y","Y","NA","Online Herbarium",8,6,1960,219
"771","http://specifyportal.flmnh.ufl.edu/herbarium/?filter=catalogNumber:266184",44.01744,-71.45205,2016-07-27,"NA","NA","Y","Y","NA","Online Herbarium",7,27,2016,209
"772","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11976270",44.021184,-74.464058,1953-09-04,"NA","NA","NA","Y","NA","Online Herbarium",9,4,1953,247
"773","https://neherbaria.org/portal/collections/individual/index.php?occid=702259",44.05481,-70.93835,1920-07-09,"NA","NA","Y","NA","NA","Online Herbarium",7,9,1920,191
"774","https://neherbaria.org/portal/collections/individual/index.php?occid=2100866",44.05481,-70.93835,1933-07-19,"NA","NA","NA","Y","NA","Online Herbarium",7,19,1933,200
"775","https://neherbaria.org/portal/collections/individual/index.php?occid=702309",44.08019,-71.23305,1969-10-17,"NA","NA","NA","NA","Y","Online Herbarium",10,17,1969,290
"776","https://neherbaria.org/portal/collections/individual/index.php?occid=702353",44.08019,-71.23305,1955-09-14,"NA","NA","NA","Y","NA","Online Herbarium",9,14,1955,257
"777","https://neherbaria.org/portal/collections/individual/index.php?occid=1149307",44.09146,-70.16808,1900-05-29,"Y","Y","NA","NA","NA","Online Herbarium",5,29,1900,149
"778","https://neherbaria.org/portal/collections/individual/index.php?occid=702362",44.09774,-71.58005,1956-08-14,"NA","NA","Y","Y","NA","Online Herbarium",8,14,1956,227
"779","https://neherbaria.org/portal/collections/individual/index.php?occid=702354",44.09774,-71.58005,1956-08-14,"NA","NA","Y","Y","NA","Online Herbarium",8,14,1956,227
"780","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11976272",44.112733,-73.923783,1934-06-25,"Y","Y","NA","NA","NA","Online Herbarium",6,25,1934,176
"781","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11976275",44.112733,-73.923783,1969-08-29,"NA","NA","Y","Y","NA","Online Herbarium",8,29,1969,241
"782","http://specifyportal.flmnh.ufl.edu/herbarium/?filter=catalogNumber:266172",44.12179,-71.21355,2016-07-24,"NA","NA","NA","Y","NA","Online Herbarium",7,24,2016,206
"783","https://neherbaria.org/portal/collections/individual/index.php?occid=2101127",44.12772,-69.13744,1951-05-12,"Y","Y","NA","NA","NA","Online Herbarium",5,12,1951,132
"784","https://neherbaria.org/portal/collections/individual/index.php?occid=2101175",44.12967,-69.24492,1979-06-01,"Y","Y","NA","NA","NA","Online Herbarium",6,1,1979,152
"785","https://neherbaria.org/portal/collections/individual/index.php?occid=2101160",44.12967,-69.24492,1979-04-12,"NA","NA","NA","NA","Y","Online Herbarium",4,12,1979,102
"786","https://cch2.org/portal/collections/individual/index.php?occid=3832540",44.1358333,-90.1280556,2017-04-25,"Y","NA","NA","NA","NA","Online Herbarium",4,25,2017,115
"787","https://neherbaria.org/portal/collections/individual/index.php?occid=702244",44.14429,-70.47619,1907-07-02,"NA","NA","Y","NA","NA","Online Herbarium",7,2,1907,183
"788","https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=31647329",44.14974997,-74.80407902,2023-06-12,"NA","NA","Y","Y","NA","Online Herbarium",6,12,2023,163
"789","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18329748",44.154218,-73.705172,1934-08-18,"NA","NA","Y","Y","NA","Online Herbarium",8,18,1934,230
"790","https://neherbaria.org/portal/collections/individual/index.php?occid=702306",44.16553,-71.04822,1979-05-26,"Y","Y","NA","NA","NA","Online Herbarium",5,26,1979,146
"791","https://neherbaria.org/portal/collections/individual/index.php?occid=2101126",44.17711,-69.11515,1960-05-28,"Y","Y","NA","NA","NA","Online Herbarium",5,28,1960,149
"792","https://neherbaria.org/portal/collections/individual/index.php?occid=2101148",44.17711,-69.11515,1978-05-20,"Y","Y","NA","NA","NA","Online Herbarium",5,20,1978,140
"793","https://neherbaria.org/portal/collections/individual/index.php?occid=2101159",44.17711,-69.11515,1979-04-12,"NA","NA","NA","NA","Y","Online Herbarium",4,12,1979,102
"794","https://neherbaria.org/portal/collections/individual/index.php?occid=2101115",44.17711,-69.11515,1953-06-07,"NA","Y","NA","NA","NA","Online Herbarium",6,7,1953,158
"795","https://neherbaria.org/portal/collections/individual/index.php?occid=2101157",44.17711,-69.11515,1987-05-19,"Y","Y","NA","NA","NA","Online Herbarium",5,19,1987,139
"796","https://neherbaria.org/portal/collections/individual/index.php?occid=2101113",44.17711,-69.11515,1949-07-11,"NA","NA","Y","Y","NA","Online Herbarium",7,11,1949,192
"797","https://neherbaria.org/portal/collections/individual/index.php?occid=2101176",44.17711,-69.11515,1987-05-19,"Y","Y","NA","NA","NA","Online Herbarium",5,19,1987,139
"798","https://neherbaria.org/portal/collections/individual/index.php?occid=2101121",44.17711,-69.11515,1953-06-07,"NA","Y","NA","NA","NA","Online Herbarium",6,7,1953,158
"799","https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=31785378",44.179002,-71.695039,2018-07-08,"NA","NA","Y","Y","NA","Online Herbarium",7,8,2018,189
"800","https://neherbaria.org/portal/collections/individual/index.php?occid=702276",44.18429,-71.66141,1977-06-22,"Y","Y","NA","NA","NA","Online Herbarium",6,22,1977,173
"801","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18329763",44.187147,-73.642892,1934-08-16,"NA","NA","Y","Y","NA","Online Herbarium",8,16,1934,228
"802","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5032432",44.1963889,-90.8672222,2005-07-06,"NA","NA","Y","Y","NA","Online Herbarium",7,6,2005,187
"803","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5014380",44.1963889,-90.8669444,2005-07-06,"NA","NA","Y","Y","NA","Online Herbarium",7,6,2005,187
"804","https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=31437300",44.214444,-87.516389,2016-06-23,"NA","NA","Y","NA","NA","Online Herbarium",6,23,2016,175
"805","https://neherbaria.org/portal/collections/individual/index.php?occid=702365",44.21943,-71.30011,1949-07-12,"NA","NA","NA","NA","Y","Online Herbarium",7,12,1949,193
"806","https://neherbaria.org/portal/collections/individual/index.php?occid=981165",44.21943,-71.30011,1969-08-13,"NA","NA","NA","NA","Y","Online Herbarium",8,13,1969,225
"807","https://neherbaria.org/portal/collections/individual/index.php?occid=1057013",44.21943,-71.30011,1971-07-27,"Y","Y","NA","NA","NA","Online Herbarium",7,27,1971,208
"808","https://sernecportal.org/portal/collections/individual/index.php?occid=8955059",44.226333,-69.071167,1999-07-14,"NA","NA","Y","Y","NA","Online Herbarium",7,14,1999,195
"809","https://neherbaria.org/portal/collections/individual/index.php?occid=702254",44.22895,-68.68053,1977-04-30,"NA","NA","NA","NA","Y","Online Herbarium",4,30,1977,120
"810","https://neherbaria.org/portal/collections/individual/index.php?occid=702222",44.22895,-68.68053,1977-05-17,"Y","Y","NA","NA","NA","Online Herbarium",5,17,1977,137
"811","https://neherbaria.org/portal/collections/individual/index.php?occid=2101154",44.22895,-68.68053,1915-07-04,"NA","NA","Y","NA","NA","Online Herbarium",7,4,1915,185
"812","https://neherbaria.org/portal/collections/individual/index.php?occid=2101125",44.25106,-69.18964,1963-06-26,"NA","NA","Y","Y","NA","Online Herbarium",6,26,1963,177
"813","https://neherbaria.org/portal/collections/individual/index.php?occid=2101120",44.25106,-69.18964,1957-07-22,"NA","NA","Y","Y","NA","Online Herbarium",7,22,1957,203
"814","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11976267",44.257278,-74.011265,1953-09-02,"NA","NA","NA","Y","NA","Online Herbarium",9,2,1953,245
"815","https://neherbaria.org/portal/collections/individual/index.php?occid=2100867",44.26437,-70.88834,1933-07-20,"NA","NA","Y","Y","NA","Online Herbarium",7,20,1933,201
"816","https://neherbaria.org/portal/collections/individual/index.php?occid=2100865",44.26437,-70.88834,1933-07-20,"NA","NA","NA","Y","NA","Online Herbarium",7,20,1933,201
"817","https://neherbaria.org/portal/collections/individual/index.php?occid=2101152",44.27308,-68.55909,1920-08-20,"NA","NA","Y","Y","NA","Online Herbarium",8,20,1920,233
"818","https://neherbaria.org/portal/collections/individual/index.php?occid=2101128",44.2969,-69.0755,1966-08-26,"NA","NA","NA","Y","NA","Online Herbarium",8,26,1966,238
"819","https://neherbaria.org/portal/collections/individual/index.php?occid=2101161",44.2969,-69.0755,1979-04-11,"NA","NA","NA","NA","Y","Online Herbarium",4,11,1979,101
"820","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21905239",44.3,-76.566667,1903-05-14,"Y","Y","NA","NA","NA","Online Herbarium",5,14,1903,134
